danceability,energy,acousticness,instrumentalness,valence,tempo,Cluster,Cluster_Label
0.768,0.575,0.384,1.55e-05,0.278,74.949,2,Upbeat Happy Songs
0.768,0.522,0.343,2.12e-06,0.186,99.957,2,Upbeat Happy Songs
0.768,0.407,0.0804,0.723,0.279,88.014,2,Upbeat Happy Songs
0.893,0.507,0.702,3.14e-05,0.695,143.969,2,Upbeat Happy Songs
0.256,0.0739,0.937,1.93e-05,0.146,87.502,2,Upbeat Happy Songs
0.256,0.219,0.869,5.09e-05,0.098,172.686,2,Upbeat Happy Songs
0.381,0.29,0.662,1.48e-05,0.151,113.318,2,Upbeat Happy Songs
0.381,0.462,0.891,0.0,0.542,80.08,2,Upbeat Happy Songs
0.512,0.532,0.475,0.0,0.256,147.473,2,Upbeat Happy Songs
0.512,0.582,0.621,1.67e-05,0.303,159.846,2,Upbeat Happy Songs
0.512,0.68,0.606,0.0,0.26,156.038,2,Upbeat Happy Songs
0.512,0.734,0.431,0.0,0.168,93.995,2,Upbeat Happy Songs
0.512,0.598,0.611,0.0,0.345,70.189,2,Upbeat Happy Songs
0.512,0.462,0.83,0.166,0.353,112.05,2,Upbeat Happy Songs
0.512,0.413,0.716,0.0,0.235,109.905,2,Upbeat Happy Songs
0.637,0.416,0.434,0.0,0.588,145.924,2,Upbeat Happy Songs
0.637,0.523,0.296,0.0,0.238,125.979,2,Upbeat Happy Songs
0.637,0.562,0.488,0.0,0.352,75.041,2,Upbeat Happy Songs
0.637,0.696,0.524,0.0,0.452,128.331,2,Upbeat Happy Songs
0.637,0.318,0.622,1.58e-06,0.383,74.11,2,Upbeat Happy Songs
0.762,0.621,0.735,0.217,0.317,91.008,2,Upbeat Happy Songs
0.762,0.263,0.756,0.906,0.559,110.014,2,Upbeat Happy Songs
0.762,0.29,0.0155,0.0,0.142,66.968,2,Upbeat Happy Songs
0.253,0.42,0.63,0.0,0.102,64.967,2,Upbeat Happy Songs
0.378,0.53,0.721,0.0,0.146,95.977,2,Upbeat Happy Songs
0.378,0.609,0.498,0.0,0.191,123.696,2,Upbeat Happy Songs
0.506,0.693,0.584,9.58e-05,0.221,139.912,2,Upbeat Happy Songs
0.506,0.601,0.638,0.0,0.648,74.111,2,Upbeat Happy Songs
0.506,0.481,0.482,0.0,0.224,148.626,2,Upbeat Happy Songs
0.506,0.48,0.449,0.0,0.351,86.042,2,Upbeat Happy Songs
0.506,0.362,0.67,0.0,0.385,84.726,2,Upbeat Happy Songs
0.506,0.632,0.596,0.0,0.483,139.957,2,Upbeat Happy Songs
0.631,0.356,0.731,0.0,0.373,119.927,2,Upbeat Happy Songs
0.631,0.518,0.274,0.0,0.205,93.023,2,Upbeat Happy Songs
0.631,0.591,0.667,0.0,0.494,97.087,2,Upbeat Happy Songs
0.631,0.496,0.428,1.01e-06,0.365,143.735,2,Upbeat Happy Songs
0.631,0.494,0.31,1.77e-05,0.542,88.559,2,Upbeat Happy Songs
